"id","date","country","state","city","lat","lng","deaths","confirmed","tests","deaths_new","confirmed_new","tests_new","pop","pop_14","pop_15_64","pop_65","pop_age","pop_density","pop_death_rate"
"Switzerland|Geneve|NA",2020-03-20,"Switzerland","Geneve",NA,46.195602,6.148113,8,1136,6951,2,175,553,495200,0.211,0.625,0.164,40.4,2014.7,0.068
"Switzerland|Graubunden|NA",2020-03-20,"Switzerland","Graubunden",NA,46.796756,10.305946,3,213,0,2,68,0,197900,0.181,0.61,0.209,43.7,27.9,0.088
"Switzerland|Jura|NA",2020-03-20,"Switzerland","Jura",NA,47.350744,7.156107,0,37,0,0,6,0,73300,0.212,0.582,0.206,42.4,87.4,0.091
"Switzerland|Luzern|NA",2020-03-20,"Switzerland","Luzern",NA,47.083333,8.266667,0,92,0,0,27,0,406500,0.204,0.622,0.174,41.1,284.4,0.076
"Switzerland|Neuchatel|NA",2020-03-20,"Switzerland","Neuchatel",NA,46.995534,6.780126,3,188,0,0,13,0,178000,0.213,0.599,0.188,41.5,248.3,0.09
"Switzerland|Nidwalden|NA",2020-03-20,"Switzerland","Nidwalden",NA,46.95805,8.36609,0,28,0,0,3,0,43000,0.183,0.62,0.197,43.3,178,0.078
"Switzerland|St.Gallen|NA",2020-03-20,"Switzerland","St.Gallen",NA,47.43162,9.39845,0,98,0,0,13,0,504700,0.206,0.614,0.18,41.3,258.7,0.077
"Switzerland|Schaffhausen|NA",2020-03-20,"Switzerland","Schaffhausen",NA,47.71357,8.59167,0,14,0,0,14,0,81400,0.188,0.602,0.21,43.4,272.8,0.091
"Switzerland|Solothurn|NA",2020-03-20,"Switzerland","Solothurn",NA,47.206649,7.516605,0,66,0,0,23,0,271400,0.191,0.616,0.193,42.8,343.4,0.09
"Switzerland|Thurgau|NA",2020-03-20,"Switzerland","Thurgau",NA,47.55993,8.8998,0,49,276,0,13,0,273800,0.204,0.624,0.173,41.4,317.2,0.073
"Switzerland|Ticino|NA",2020-03-20,"Switzerland","Ticino",NA,46.009279,8.955576,22,834,0,7,196,0,353700,0.183,0.594,0.223,44.5,129,0.091
"Switzerland|Uri|NA",2020-03-20,"Switzerland","Uri",NA,46.880422,8.644409,0,7,85,0,0,0,36300,0.203,0.597,0.201,42.5,34.3,0.099
"Switzerland|Vaud|NA",2020-03-20,"Switzerland","Vaud",NA,46.5369,6.58478,12,1432,0,5,220,0,793100,0.22,0.616,0.164,40.1,281.1,0.073
"Switzerland|Valais|NA",2020-03-20,"Switzerland","Valais",NA,46.209567,7.604659,6,346,0,2,35,0,341500,0.199,0.608,0.193,42.1,65.5,0.081
"Switzerland|Zug|NA",2020-03-20,"Switzerland","Zug",NA,47.157296,8.537294,0,48,0,0,24,0,125400,0.202,0.631,0.167,41.4,605.4,0.064
"Switzerland|Zurich|NA",2020-03-20,"Switzerland","Zurich",NA,47.451542,8.564572,3,773,855,0,247,0,1504300,0.197,0.633,0.17,41,905.8,0.074
"Switzerland|Appenzell Innerrhoden|NA",2020-03-20,"Switzerland","Appenzell Innerrhoden",NA,47.328414,9.409647,0,6,0,0,0,0,16100,0.216,0.597,0.187,42.4,93.4,0.075
"Switzerland|Appenzell Ausserrhoden|NA",2020-03-20,"Switzerland","Appenzell Ausserrhoden",NA,47.38271,9.27186,0,11,0,0,0,0,55200,0.202,0.606,0.192,41.3,227.2,0.092
"Switzerland|Glarus|NA",2020-03-20,"Switzerland","Glarus",NA,47.04057,9.068036,0,17,0,0,0,0,40300,0.192,0.61,0.197,42.7,59.3,0.094
"Switzerland|Obwalden|NA",2020-03-20,"Switzerland","Obwalden",NA,46.898509,8.250681,0,1,6,0,0,0,37600,0.203,0.614,0.183,42,78.2,0.074
"Switzerland|Schwyz|NA",2020-03-20,"Switzerland","Schwyz",NA,47.061787,8.756585,0,13,10,0,0,0,157300,0.195,0.63,0.174,42,184.8,0.068
"Switzerland|Appenzell Ausserrhoden|NA",2020-03-21,"Switzerland","Appenzell Ausserrhoden",NA,47.38271,9.27186,1,11,0,1,0,0,55200,0.202,0.606,0.192,41.3,227.2,0.092
"Switzerland|Bern|NA",2020-03-21,"Switzerland","Bern",NA,46.916667,7.466667,3,418,0,1,41,0,1031100,0.191,0.604,0.206,43,176.5,0.092
"Switzerland|Baselland|NA",2020-03-21,"Switzerland","Baselland",NA,47.482779,7.742975,3,282,0,0,98,0,287000,0.192,0.591,0.217,43.8,554.5,0.086
"Switzerland|Basel-Stadt|NA",2020-03-21,"Switzerland","Basel-Stadt",NA,47.558395,7.573271,5,299,235,1,27,0,193900,0.171,0.629,0.2,43.1,5247.8,0.11
"Switzerland|Fribourg|NA",2020-03-21,"Switzerland","Fribourg",NA,46.718391,7.074008,2,167,30,1,22,0,315100,0.225,0.62,0.155,39.7,197.8,0.066
"Switzerland|Geneve|NA",2020-03-21,"Switzerland","Geneve",NA,46.195602,6.148113,9,1262,7320,1,126,369,495200,0.211,0.625,0.164,40.4,2014.7,0.068
"Switzerland|Graubunden|NA",2020-03-21,"Switzerland","Graubunden",NA,46.796756,10.305946,3,239,0,0,26,0,197900,0.181,0.61,0.209,43.7,27.9,0.088
"Switzerland|Jura|NA",2020-03-21,"Switzerland","Jura",NA,47.350744,7.156107,0,49,0,0,12,0,73300,0.212,0.582,0.206,42.4,87.4,0.091
"Switzerland|Luzern|NA",2020-03-21,"Switzerland","Luzern",NA,47.083333,8.266667,1,109,0,1,17,0,406500,0.204,0.622,0.174,41.1,284.4,0.076
"Switzerland|Neuchatel|NA",2020-03-21,"Switzerland","Neuchatel",NA,46.995534,6.780126,4,200,0,1,12,0,178000,0.213,0.599,0.188,41.5,248.3,0.09
"Switzerland|Nidwalden|NA",2020-03-21,"Switzerland","Nidwalden",NA,46.95805,8.36609,0,33,0,0,5,0,43000,0.183,0.62,0.197,43.3,178,0.078
"Switzerland|Thurgau|NA",2020-03-21,"Switzerland","Thurgau",NA,47.55993,8.8998,0,56,276,0,7,0,273800,0.204,0.624,0.173,41.4,317.2,0.073
"Switzerland|Ticino|NA",2020-03-21,"Switzerland","Ticino",NA,46.009279,8.955576,28,918,0,6,84,0,353700,0.183,0.594,0.223,44.5,129,0.091
"Switzerland|Uri|NA",2020-03-21,"Switzerland","Uri",NA,46.880422,8.644409,0,12,85,0,5,0,36300,0.203,0.597,0.201,42.5,34.3,0.099
"Switzerland|Vaud|NA",2020-03-21,"Switzerland","Vaud",NA,46.5369,6.58478,15,1676,0,3,244,0,793100,0.22,0.616,0.164,40.1,281.1,0.073
"Switzerland|Valais|NA",2020-03-21,"Switzerland","Valais",NA,46.209567,7.604659,7,433,0,1,87,0,341500,0.199,0.608,0.193,42.1,65.5,0.081
"Switzerland|Aargau|NA",2020-03-21,"Switzerland","Aargau",NA,47.449406,8.327495,1,168,0,0,0,0,671000,0.203,0.624,0.174,41.4,481,0.071
"Switzerland|Appenzell Innerrhoden|NA",2020-03-21,"Switzerland","Appenzell Innerrhoden",NA,47.328414,9.409647,0,6,0,0,0,0,16100,0.216,0.597,0.187,42.4,93.4,0.075
"Switzerland|Glarus|NA",2020-03-21,"Switzerland","Glarus",NA,47.04057,9.068036,0,17,0,0,0,0,40300,0.192,0.61,0.197,42.7,59.3,0.094
"Switzerland|Obwalden|NA",2020-03-21,"Switzerland","Obwalden",NA,46.898509,8.250681,0,1,6,0,0,0,37600,0.203,0.614,0.183,42,78.2,0.074
"Switzerland|St.Gallen|NA",2020-03-21,"Switzerland","St.Gallen",NA,47.43162,9.39845,0,98,0,0,0,0,504700,0.206,0.614,0.18,41.3,258.7,0.077
"Switzerland|Schaffhausen|NA",2020-03-21,"Switzerland","Schaffhausen",NA,47.71357,8.59167,0,14,0,0,0,0,81400,0.188,0.602,0.21,43.4,272.8,0.091
"Switzerland|Solothurn|NA",2020-03-21,"Switzerland","Solothurn",NA,47.206649,7.516605,0,66,0,0,0,0,271400,0.191,0.616,0.193,42.8,343.4,0.09
"Switzerland|Schwyz|NA",2020-03-21,"Switzerland","Schwyz",NA,47.061787,8.756585,0,13,10,0,0,0,157300,0.195,0.63,0.174,42,184.8,0.068
"Switzerland|Zug|NA",2020-03-21,"Switzerland","Zug",NA,47.157296,8.537294,0,48,0,0,0,0,125400,0.202,0.631,0.167,41.4,605.4,0.064
"Switzerland|Zurich|NA",2020-03-21,"Switzerland","Zurich",NA,47.451542,8.564572,3,773,855,0,0,0,1504300,0.197,0.633,0.17,41,905.8,0.074
"Switzerland|Aargau|NA",2020-03-22,"Switzerland","Aargau",NA,47.449406,8.327495,1,232,0,0,64,0,671000,0.203,0.624,0.174,41.4,481,0.071
"Switzerland|Baselland|NA",2020-03-22,"Switzerland","Baselland",NA,47.482779,7.742975,3,289,0,0,7,0,287000,0.192,0.591,0.217,43.8,554.5,0.086
"Switzerland|Basel-Stadt|NA",2020-03-22,"Switzerland","Basel-Stadt",NA,47.558395,7.573271,5,358,235,0,59,0,193900,0.171,0.629,0.2,43.1,5247.8,0.11
"Switzerland|Fribourg|NA",2020-03-22,"Switzerland","Fribourg",NA,46.718391,7.074008,3,202,30,1,35,0,315100,0.225,0.62,0.155,39.7,197.8,0.066
"Switzerland|Geneve|NA",2020-03-22,"Switzerland","Geneve",NA,46.195602,6.148113,10,1417,7579,1,155,259,495200,0.211,0.625,0.164,40.4,2014.7,0.068
"Switzerland|Glarus|NA",2020-03-22,"Switzerland","Glarus",NA,47.04057,9.068036,0,31,0,0,14,0,40300,0.192,0.61,0.197,42.7,59.3,0.094
"Switzerland|Graubunden|NA",2020-03-22,"Switzerland","Graubunden",NA,46.796756,10.305946,6,266,0,3,27,0,197900,0.181,0.61,0.209,43.7,27.9,0.088
"Switzerland|Jura|NA",2020-03-22,"Switzerland","Jura",NA,47.350744,7.156107,0,51,0,0,2,0,73300,0.212,0.582,0.206,42.4,87.4,0.091
"Switzerland|Luzern|NA",2020-03-22,"Switzerland","Luzern",NA,47.083333,8.266667,1,131,0,0,22,0,406500,0.204,0.622,0.174,41.1,284.4,0.076
"Switzerland|Neuchatel|NA",2020-03-22,"Switzerland","Neuchatel",NA,46.995534,6.780126,4,216,0,0,16,0,178000,0.213,0.599,0.188,41.5,248.3,0.09
"Switzerland|Nidwalden|NA",2020-03-22,"Switzerland","Nidwalden",NA,46.95805,8.36609,0,36,0,0,3,0,43000,0.183,0.62,0.197,43.3,178,0.078
"Switzerland|Thurgau|NA",2020-03-22,"Switzerland","Thurgau",NA,47.55993,8.8998,0,75,276,0,19,0,273800,0.204,0.624,0.173,41.4,317.2,0.073
"Switzerland|Ticino|NA",2020-03-22,"Switzerland","Ticino",NA,46.009279,8.955576,37,939,0,9,21,0,353700,0.183,0.594,0.223,44.5,129,0.091
"Switzerland|Vaud|NA",2020-03-22,"Switzerland","Vaud",NA,46.5369,6.58478,16,1782,0,1,106,0,793100,0.22,0.616,0.164,40.1,281.1,0.073
"Switzerland|Valais|NA",2020-03-22,"Switzerland","Valais",NA,46.209567,7.604659,10,490,0,3,57,0,341500,0.199,0.608,0.193,42.1,65.5,0.081
"Switzerland|Appenzell Innerrhoden|NA",2020-03-22,"Switzerland","Appenzell Innerrhoden",NA,47.328414,9.409647,0,6,0,0,0,0,16100,0.216,0.597,0.187,42.4,93.4,0.075
"Switzerland|Appenzell Ausserrhoden|NA",2020-03-22,"Switzerland","Appenzell Ausserrhoden",NA,47.38271,9.27186,1,11,0,0,0,0,55200,0.202,0.606,0.192,41.3,227.2,0.092
"Switzerland|Bern|NA",2020-03-22,"Switzerland","Bern",NA,46.916667,7.466667,3,418,0,0,0,0,1031100,0.191,0.604,0.206,43,176.5,0.092
"Switzerland|Obwalden|NA",2020-03-22,"Switzerland","Obwalden",NA,46.898509,8.250681,0,1,6,0,0,0,37600,0.203,0.614,0.183,42,78.2,0.074
"Switzerland|St.Gallen|NA",2020-03-22,"Switzerland","St.Gallen",NA,47.43162,9.39845,0,98,0,0,0,0,504700,0.206,0.614,0.18,41.3,258.7,0.077
"Switzerland|Schaffhausen|NA",2020-03-22,"Switzerland","Schaffhausen",NA,47.71357,8.59167,0,14,0,0,0,0,81400,0.188,0.602,0.21,43.4,272.8,0.091
"Switzerland|Solothurn|NA",2020-03-22,"Switzerland","Solothurn",NA,47.206649,7.516605,0,66,0,0,0,0,271400,0.191,0.616,0.193,42.8,343.4,0.09
"Switzerland|Schwyz|NA",2020-03-22,"Switzerland","Schwyz",NA,47.061787,8.756585,0,13,10,0,0,0,157300,0.195,0.63,0.174,42,184.8,0.068
"Switzerland|Uri|NA",2020-03-22,"Switzerland","Uri",NA,46.880422,8.644409,0,12,85,0,0,0,36300,0.203,0.597,0.201,42.5,34.3,0.099
"Switzerland|Zug|NA",2020-03-22,"Switzerland","Zug",NA,47.157296,8.537294,0,48,0,0,0,0,125400,0.202,0.631,0.167,41.4,605.4,0.064
"Switzerland|Zurich|NA",2020-03-22,"Switzerland","Zurich",NA,47.451542,8.564572,3,773,855,0,0,0,1504300,0.197,0.633,0.17,41,905.8,0.074
"Switzerland|Aargau|NA",2020-03-23,"Switzerland","Aargau",NA,47.449406,8.327495,1,241,0,0,9,0,671000,0.203,0.624,0.174,41.4,481,0.071
"Switzerland|Appenzell Ausserrhoden|NA",2020-03-23,"Switzerland","Appenzell Ausserrhoden",NA,47.38271,9.27186,1,30,0,0,19,0,55200,0.202,0.606,0.192,41.3,227.2,0.092
"Switzerland|Bern|NA",2020-03-23,"Switzerland","Bern",NA,46.916667,7.466667,5,470,0,2,52,0,1031100,0.191,0.604,0.206,43,176.5,0.092
"Switzerland|Baselland|NA",2020-03-23,"Switzerland","Baselland",NA,47.482779,7.742975,3,302,0,0,13,0,287000,0.192,0.591,0.217,43.8,554.5,0.086
"Switzerland|Basel-Stadt|NA",2020-03-23,"Switzerland","Basel-Stadt",NA,47.558395,7.573271,5,376,235,0,18,0,193900,0.171,0.629,0.2,43.1,5247.8,0.11
"Switzerland|Fribourg|NA",2020-03-23,"Switzerland","Fribourg",NA,46.718391,7.074008,4,226,30,1,24,0,315100,0.225,0.62,0.155,39.7,197.8,0.066
"Switzerland|Geneve|NA",2020-03-23,"Switzerland","Geneve",NA,46.195602,6.148113,10,1509,7915,0,92,336,495200,0.211,0.625,0.164,40.4,2014.7,0.068
"Switzerland|Jura|NA",2020-03-23,"Switzerland","Jura",NA,47.350744,7.156107,0,57,0,0,6,0,73300,0.212,0.582,0.206,42.4,87.4,0.091
"Switzerland|Luzern|NA",2020-03-23,"Switzerland","Luzern",NA,47.083333,8.266667,1,156,0,0,25,0,406500,0.204,0.622,0.174,41.1,284.4,0.076
"Switzerland|Neuchatel|NA",2020-03-23,"Switzerland","Neuchatel",NA,46.995534,6.780126,5,247,0,1,31,0,178000,0.213,0.599,0.188,41.5,248.3,0.09
"Switzerland|Nidwalden|NA",2020-03-23,"Switzerland","Nidwalden",NA,46.95805,8.36609,0,39,0,0,3,0,43000,0.183,0.62,0.197,43.3,178,0.078
"Switzerland|Obwalden|NA",2020-03-23,"Switzerland","Obwalden",NA,46.898509,8.250681,0,25,6,0,24,0,37600,0.203,0.614,0.183,42,78.2,0.074
"Switzerland|St.Gallen|NA",2020-03-23,"Switzerland","St.Gallen",NA,47.43162,9.39845,1,228,0,1,130,0,504700,0.206,0.614,0.18,41.3,258.7,0.077
"Switzerland|Schaffhausen|NA",2020-03-23,"Switzerland","Schaffhausen",NA,47.71357,8.59167,0,30,0,0,16,0,81400,0.188,0.602,0.21,43.4,272.8,0.091
"Switzerland|Solothurn|NA",2020-03-23,"Switzerland","Solothurn",NA,47.206649,7.516605,1,95,0,1,29,0,271400,0.191,0.616,0.193,42.8,343.4,0.09
"Switzerland|Thurgau|NA",2020-03-23,"Switzerland","Thurgau",NA,47.55993,8.8998,0,81,276,0,6,0,273800,0.204,0.624,0.173,41.4,317.2,0.073
"Switzerland|Ticino|NA",2020-03-23,"Switzerland","Ticino",NA,46.009279,8.955576,48,1165,0,11,226,0,353700,0.183,0.594,0.223,44.5,129,0.091
"Switzerland|Uri|NA",2020-03-23,"Switzerland","Uri",NA,46.880422,8.644409,0,22,85,0,10,0,36300,0.203,0.597,0.201,42.5,34.3,0.099
"Switzerland|Vaud|NA",2020-03-23,"Switzerland","Vaud",NA,46.5369,6.58478,25,1822,0,9,40,0,793100,0.22,0.616,0.164,40.1,281.1,0.073
"Switzerland|Valais|NA",2020-03-23,"Switzerland","Valais",NA,46.209567,7.604659,12,527,0,2,37,0,341500,0.199,0.608,0.193,42.1,65.5,0.081
"Switzerland|Zug|NA",2020-03-23,"Switzerland","Zug",NA,47.157296,8.537294,0,62,0,0,14,0,125400,0.202,0.631,0.167,41.4,605.4,0.064
"Switzerland|Zurich|NA",2020-03-23,"Switzerland","Zurich",NA,47.451542,8.564572,5,1068,855,2,295,0,1504300,0.197,0.633,0.17,41,905.8,0.074
"Switzerland|Appenzell Innerrhoden|NA",2020-03-23,"Switzerland","Appenzell Innerrhoden",NA,47.328414,9.409647,0,6,0,0,0,0,16100,0.216,0.597,0.187,42.4,93.4,0.075
"Switzerland|Glarus|NA",2020-03-23,"Switzerland","Glarus",NA,47.04057,9.068036,0,31,0,0,0,0,40300,0.192,0.61,0.197,42.7,59.3,0.094
"Switzerland|Graubunden|NA",2020-03-23,"Switzerland","Graubunden",NA,46.796756,10.305946,6,266,0,0,0,0,197900,0.181,0.61,0.209,43.7,27.9,0.088
"Switzerland|Schwyz|NA",2020-03-23,"Switzerland","Schwyz",NA,47.061787,8.756585,0,13,10,0,0,0,157300,0.195,0.63,0.174,42,184.8,0.068
"Switzerland|Aargau|NA",2020-03-24,"Switzerland","Aargau",NA,47.449406,8.327495,2,266,0,1,25,0,671000,0.203,0.624,0.174,41.4,481,0.071
"Switzerland|Appenzell Innerrhoden|NA",2020-03-24,"Switzerland","Appenzell Innerrhoden",NA,47.328414,9.409647,0,8,0,0,2,0,16100,0.216,0.597,0.187,42.4,93.4,0.075
"Switzerland|Appenzell Ausserrhoden|NA",2020-03-24,"Switzerland","Appenzell Ausserrhoden",NA,47.38271,9.27186,2,33,0,1,3,0,55200,0.202,0.606,0.192,41.3,227.2,0.092
"Switzerland|Bern|NA",2020-03-24,"Switzerland","Bern",NA,46.916667,7.466667,6,532,0,1,62,0,1031100,0.191,0.604,0.206,43,176.5,0.092
"Switzerland|Baselland|NA",2020-03-24,"Switzerland","Baselland",NA,47.482779,7.742975,4,306,0,1,4,0,287000,0.192,0.591,0.217,43.8,554.5,0.086
"Switzerland|Basel-Stadt|NA",2020-03-24,"Switzerland","Basel-Stadt",NA,47.558395,7.573271,5,414,235,0,38,0,193900,0.171,0.629,0.2,43.1,5247.8,0.11
"Switzerland|Fribourg|NA",2020-03-24,"Switzerland","Fribourg",NA,46.718391,7.074008,5,255,30,1,29,0,315100,0.225,0.62,0.155,39.7,197.8,0.066
"Switzerland|Geneve|NA",2020-03-24,"Switzerland","Geneve",NA,46.195602,6.148113,13,1598,8260,3,89,345,495200,0.211,0.625,0.164,40.4,2014.7,0.068
"Switzerland|Glarus|NA",2020-03-24,"Switzerland","Glarus",NA,47.04057,9.068036,0,33,0,0,2,0,40300,0.192,0.61,0.197,42.7,59.3,0.094
"Switzerland|Graubunden|NA",2020-03-24,"Switzerland","Graubunden",NA,46.796756,10.305946,6,276,0,0,10,0,197900,0.181,0.61,0.209,43.7,27.9,0.088
"Switzerland|Jura|NA",2020-03-24,"Switzerland","Jura",NA,47.350744,7.156107,0,66,0,0,9,0,73300,0.212,0.582,0.206,42.4,87.4,0.091
"Switzerland|Luzern|NA",2020-03-24,"Switzerland","Luzern",NA,47.083333,8.266667,2,205,0,1,49,0,406500,0.204,0.622,0.174,41.1,284.4,0.076
"Switzerland|Neuchatel|NA",2020-03-24,"Switzerland","Neuchatel",NA,46.995534,6.780126,6,265,0,1,18,0,178000,0.213,0.599,0.188,41.5,248.3,0.09
"Switzerland|Nidwalden|NA",2020-03-24,"Switzerland","Nidwalden",NA,46.95805,8.36609,0,42,0,0,3,0,43000,0.183,0.62,0.197,43.3,178,0.078
"Switzerland|Obwalden|NA",2020-03-24,"Switzerland","Obwalden",NA,46.898509,8.250681,0,25,6,0,0,0,37600,0.203,0.614,0.183,42,78.2,0.074
"Switzerland|Schaffhausen|NA",2020-03-24,"Switzerland","Schaffhausen",NA,47.71357,8.59167,0,32,0,0,2,0,81400,0.188,0.602,0.21,43.4,272.8,0.091
"Switzerland|Solothurn|NA",2020-03-24,"Switzerland","Solothurn",NA,47.206649,7.516605,1,104,0,0,9,0,271400,0.191,0.616,0.193,42.8,343.4,0.09
"Switzerland|Thurgau|NA",2020-03-24,"Switzerland","Thurgau",NA,47.55993,8.8998,1,87,276,1,6,0,273800,0.204,0.624,0.173,41.4,317.2,0.073
"Switzerland|Ticino|NA",2020-03-24,"Switzerland","Ticino",NA,46.009279,8.955576,53,1211,0,5,46,0,353700,0.183,0.594,0.223,44.5,129,0.091
"Switzerland|Uri|NA",2020-03-24,"Switzerland","Uri",NA,46.880422,8.644409,0,25,85,0,3,0,36300,0.203,0.597,0.201,42.5,34.3,0.099
"Switzerland|Vaud|NA",2020-03-24,"Switzerland","Vaud",NA,46.5369,6.58478,29,2162,0,4,340,0,793100,0.22,0.616,0.164,40.1,281.1,0.073
"Switzerland|Valais|NA",2020-03-24,"Switzerland","Valais",NA,46.209567,7.604659,13,606,0,1,79,0,341500,0.199,0.608,0.193,42.1,65.5,0.081
"Switzerland|Zug|NA",2020-03-24,"Switzerland","Zug",NA,47.157296,8.537294,0,72,0,0,10,0,125400,0.202,0.631,0.167,41.4,605.4,0.064
"Switzerland|Zurich|NA",2020-03-24,"Switzerland","Zurich",NA,47.451542,8.564572,5,1211,855,0,143,0,1504300,0.197,0.633,0.17,41,905.8,0.074
"Switzerland|St.Gallen|NA",2020-03-24,"Switzerland","St.Gallen",NA,47.43162,9.39845,1,228,0,0,0,0,504700,0.206,0.614,0.18,41.3,258.7,0.077
"Switzerland|Schwyz|NA",2020-03-24,"Switzerland","Schwyz",NA,47.061787,8.756585,0,13,10,0,0,0,157300,0.195,0.63,0.174,42,184.8,0.068
"Switzerland|Aargau|NA",2020-03-25,"Switzerland","Aargau",NA,47.449406,8.327495,2,319,0,0,53,0,671000,0.203,0.624,0.174,41.4,481,0.071
"Switzerland|Appenzell Innerrhoden|NA",2020-03-25,"Switzerland","Appenzell Innerrhoden",NA,47.328414,9.409647,0,9,0,0,1,0,16100,0.216,0.597,0.187,42.4,93.4,0.075
"Switzerland|Appenzell Ausserrhoden|NA",2020-03-25,"Switzerland","Appenzell Ausserrhoden",NA,47.38271,9.27186,2,34,0,0,1,0,55200,0.202,0.606,0.192,41.3,227.2,0.092
"Switzerland|Bern|NA",2020-03-25,"Switzerland","Bern",NA,46.916667,7.466667,6,624,0,0,92,0,1031100,0.191,0.604,0.206,43,176.5,0.092
"Switzerland|Baselland|NA",2020-03-25,"Switzerland","Baselland",NA,47.482779,7.742975,5,341,0,1,35,0,287000,0.192,0.591,0.217,43.8,554.5,0.086
"Switzerland|Basel-Stadt|NA",2020-03-25,"Switzerland","Basel-Stadt",NA,47.558395,7.573271,8,466,235,3,52,0,193900,0.171,0.629,0.2,43.1,5247.8,0.11
"Switzerland|Fribourg|NA",2020-03-25,"Switzerland","Fribourg",NA,46.718391,7.074008,6,293,30,1,38,0,315100,0.225,0.62,0.155,39.7,197.8,0.066
"Switzerland|Geneve|NA",2020-03-25,"Switzerland","Geneve",NA,46.195602,6.148113,16,1708,8689,3,110,429,495200,0.211,0.625,0.164,40.4,2014.7,0.068
"Switzerland|Glarus|NA",2020-03-25,"Switzerland","Glarus",NA,47.04057,9.068036,0,40,0,0,7,0,40300,0.192,0.61,0.197,42.7,59.3,0.094
"Switzerland|Graubunden|NA",2020-03-25,"Switzerland","Graubunden",NA,46.796756,10.305946,6,322,0,0,46,0,197900,0.181,0.61,0.209,43.7,27.9,0.088
"Switzerland|Jura|NA",2020-03-25,"Switzerland","Jura",NA,47.350744,7.156107,0,78,0,0,12,0,73300,0.212,0.582,0.206,42.4,87.4,0.091
"Switzerland|Luzern|NA",2020-03-25,"Switzerland","Luzern",NA,47.083333,8.266667,2,228,0,0,23,0,406500,0.204,0.622,0.174,41.1,284.4,0.076
"Switzerland|Neuchatel|NA",2020-03-25,"Switzerland","Neuchatel",NA,46.995534,6.780126,9,280,0,3,15,0,178000,0.213,0.599,0.188,41.5,248.3,0.09
"Switzerland|Nidwalden|NA",2020-03-25,"Switzerland","Nidwalden",NA,46.95805,8.36609,0,44,0,0,2,0,43000,0.183,0.62,0.197,43.3,178,0.078
"Switzerland|Obwalden|NA",2020-03-25,"Switzerland","Obwalden",NA,46.898509,8.250681,0,27,6,0,2,0,37600,0.203,0.614,0.183,42,78.2,0.074
"Switzerland|St.Gallen|NA",2020-03-25,"Switzerland","St.Gallen",NA,47.43162,9.39845,1,228,0,0,0,0,504700,0.206,0.614,0.18,41.3,258.7,0.077
"Switzerland|Schaffhausen|NA",2020-03-25,"Switzerland","Schaffhausen",NA,47.71357,8.59167,0,34,0,0,2,0,81400,0.188,0.602,0.21,43.4,272.8,0.091
"Switzerland|Solothurn|NA",2020-03-25,"Switzerland","Solothurn",NA,47.206649,7.516605,1,129,0,0,25,0,271400,0.191,0.616,0.193,42.8,343.4,0.09
"Switzerland|Schwyz|NA",2020-03-25,"Switzerland","Schwyz",NA,47.061787,8.756585,0,99,10,0,86,0,157300,0.195,0.63,0.174,42,184.8,0.068
"Switzerland|Thurgau|NA",2020-03-25,"Switzerland","Thurgau",NA,47.55993,8.8998,1,96,276,0,9,0,273800,0.204,0.624,0.173,41.4,317.2,0.073
"Switzerland|Ticino|NA",2020-03-25,"Switzerland","Ticino",NA,46.009279,8.955576,60,1354,0,7,143,0,353700,0.183,0.594,0.223,44.5,129,0.091
"Switzerland|Vaud|NA",2020-03-25,"Switzerland","Vaud",NA,46.5369,6.58478,36,2215,0,7,53,0,793100,0.22,0.616,0.164,40.1,281.1,0.073
"Switzerland|Valais|NA",2020-03-25,"Switzerland","Valais",NA,46.209567,7.604659,14,651,0,1,45,0,341500,0.199,0.608,0.193,42.1,65.5,0.081
"Switzerland|Zug|NA",2020-03-25,"Switzerland","Zug",NA,47.157296,8.537294,0,80,0,0,8,0,125400,0.202,0.631,0.167,41.4,605.4,0.064
"Switzerland|Zurich|NA",2020-03-25,"Switzerland","Zurich",NA,47.451542,8.564572,7,1363,855,2,152,0,1504300,0.197,0.633,0.17,41,905.8,0.074
"Switzerland|Uri|NA",2020-03-25,"Switzerland","Uri",NA,46.880422,8.644409,0,25,85,0,0,0,36300,0.203,0.597,0.201,42.5,34.3,0.099
"Switzerland|Aargau|NA",2020-03-26,"Switzerland","Aargau",NA,47.449406,8.327495,2,349,0,0,30,0,671000,0.203,0.624,0.174,41.4,481,0.071
"Switzerland|Appenzell Innerrhoden|NA",2020-03-26,"Switzerland","Appenzell Innerrhoden",NA,47.328414,9.409647,0,11,0,0,2,0,16100,0.216,0.597,0.187,42.4,93.4,0.075
"Switzerland|Appenzell Ausserrhoden|NA",2020-03-26,"Switzerland","Appenzell Ausserrhoden",NA,47.38271,9.27186,2,42,0,0,8,0,55200,0.202,0.606,0.192,41.3,227.2,0.092
"Switzerland|Bern|NA",2020-03-26,"Switzerland","Bern",NA,46.916667,7.466667,7,660,0,1,36,0,1031100,0.191,0.604,0.206,43,176.5,0.092
"Switzerland|Baselland|NA",2020-03-26,"Switzerland","Baselland",NA,47.482779,7.742975,5,422,0,0,81,0,287000,0.192,0.591,0.217,43.8,554.5,0.086
"Switzerland|Basel-Stadt|NA",2020-03-26,"Switzerland","Basel-Stadt",NA,47.558395,7.573271,12,505,235,4,39,0,193900,0.171,0.629,0.2,43.1,5247.8,0.11
